,Component 0,Component 1
148,-0.47829163712430633,-0.09325071329841965
149,-0.6971045738589644,-0.07524196069519044
150,-0.76443365680451,-0.19303259336051765
151,-0.7573170761952851,0.2729583091577352
152,0.45366356777594846,0.18168207936571001
153,0.22429346654229362,0.07552139889213386
154,0.5140011115152788,-0.04270633863874395
155,0.012968284578326567,0.226071979054739
156,0.381462943113994,-0.2957611984723306
157,-0.09010573368034673,0.7351248935005283
158,0.46461366896816114,0.49769777727649184
159,0.2163576832836543,0.09896643514653942
160,0.21798553565171835,-0.25958640938629796
161,0.2974510348412954,0.4283661697438339
162,0.09653641580364121,0.32219681832685126
163,0.4136110813233408,0.6480767003704411
164,0.3183492736361272,0.5406172374816296
165,0.5356261103183078,-0.4558894302969119
166,0.38598100904929494,0.8087171057944573
167,0.17807039320530313,0.35163678099699563
168,0.1992115164473962,0.5546984198000016
169,0.5257943609957039,0.12342653082342535
170,0.26359239375059823,-0.0010986275302156628
171,0.019239646975583963,0.07494419148585739
172,0.3112490673275837,-0.08030739595870001
173,0.2784753235314376,0.004638482283661631
174,-0.5175601933956746,-0.018492361059985817
175,-0.10262529615792369,-0.0472010458690513
176,-0.5072297292006135,0.012826829087119665
177,-0.09929658756367012,-0.04861665954435651
178,-0.46212484082947053,0.0550301968269056
179,0.156892152423076,0.04402044854444631
180,-0.5247013277444575,-0.09508738481388394
181,0.2187250622875627,-0.2807432207952864
182,-0.40829405610421926,-0.11884762775305076
183,-0.3041990902547401,-0.04954422600337147
184,-0.3058650527018697,0.06726229345425334
185,-0.410342506837494,0.3682011484846252
186,-0.014398992585684132,0.01106535523898865
187,-0.41851369085499307,0.12344183054726407
188,-0.7020733421981331,0.07646556972051043
189,-0.42391535261990454,-0.19768239301660798
190,-0.5917721191972547,-0.15406979260134104
191,-0.6216894733714738,-0.1407293036435747
192,-0.43982449782859706,-0.18778160986074688
193,-0.6190020014040518,-0.21381962575201252
194,-0.5341323699635476,-0.12580846153877087
195,-0.5992397863060709,-0.22335152653002663
196,-0.5856671746119675,-0.21184480729157598
197,-0.5715695457929463,-0.15796123021587447
198,-0.5990639199151371,-0.1935599728735589
199,-0.3774727793939746,-0.08440976333645826
200,-0.695780411218681,-0.14374673195517101
201,-0.6931511540507039,-0.13933635046836879
202,-0.6951003696524904,-0.1842454233332251
203,-0.7086828457435924,-0.1973449770737307
204,-0.5314557397831096,-0.16192168178361993
205,-0.5765702284398347,-0.15519249446124614
206,-0.4943989673069126,-0.08862672468358825
207,-0.5421625995095984,-0.07685443969378328
208,-0.6704397169311425,-0.2348956776674548
209,-0.5858474272224764,-0.19221249241183155
210,-0.11491897124693332,-0.2020253298961372
211,-0.6565374161196489,-0.146603147338058
212,-0.33811372989833505,-0.14296192141986983
213,-0.6487976135909493,-0.12350028373205287
214,-0.39475859422433485,-0.1785480367446148
215,-0.22580272927633846,-0.1882282646154984
216,-0.7017051969712421,-0.17638969682196246
217,-0.5973353422634133,-0.2825717995690713
218,-0.5710640532178042,-0.2544872193051929
219,-0.2588118573355417,-0.2987625618943745
220,-0.49500072381098825,-0.2550434298830837
221,-0.4359447879538895,-0.21721498554747137
222,-0.5674417096114854,-0.11233177244974592
223,-0.4323280629250525,-0.16976012862391857
224,-0.253020198692641,-0.16302065199132654
225,-0.6067240346654441,-0.20298548579764913
226,-0.4581325061899162,-0.18844254185047726
227,-0.5542467067543599,-0.11444384187409506
228,-0.403324792882109,-0.057935857643684856
229,-0.5079705426888287,-0.05084741846482788
230,-0.6285446578446294,-0.07677346007178816
231,-0.5598914754604104,-0.2685992379341211
232,-0.45810366703621513,-0.18474344223375996
233,0.474654857944333,-0.014184577282599701
234,0.46358819904383985,0.2233525550248679
235,0.3521947825974353,0.04736421652087071
236,0.4606133041764279,0.10197397715846485
237,0.6086605344291643,0.002684350525247524
238,0.43566048186566375,-0.5210519703512118
239,0.4053647641437997,-0.3738436508854044
240,0.5245837721011081,-0.05050630149992102
241,0.2859534494010935,0.21184126042909174
242,0.2641817392814508,0.00046342772429775684
243,0.2839351429510183,0.4504592892105485
244,0.12147662877312393,0.02877065848087749
245,0.3873346347306686,-0.0833857024925237
246,0.2777274312879211,0.11518689706196424
247,-0.29823600289679547,0.061344860164369124
248,0.29154469964188484,0.2183092238819653
249,0.3570507753960849,-0.008837650162372746
250,0.5612178778265645,-0.010541427076030521
251,0.2843700974037509,0.0326872855795649
252,0.2772977923538952,0.28143087872343797
253,0.34372535169472784,0.5943649668417214
254,-0.10129857233498205,-0.34445332445036486
255,0.40969586505659944,-0.4647157268982594
256,0.3302153257908441,0.09629700575921515
257,0.3895546776296822,0.2851849901313104
258,0.5540938337725011,0.005763502346817731
259,0.31471858092387106,0.8037744125232267
260,-0.0260534904223648,-0.09846828590098358
261,0.18045524426980028,0.21610279053097237
262,0.4128645224881708,-0.1242080086416153
263,0.3369431298796449,0.08814538019645846
264,0.08556781221967397,0.8546812656964233
265,0.29297350189534704,-0.4603006898970727
266,0.1603250716185941,-0.041114910594998395
267,0.1609235034445749,-0.009219852014376452
268,0.30984694439349264,-0.04183376354174819
269,0.3474831384314456,0.5835207944429768
270,-0.2470820850161865,0.017848248954406634
271,-0.20366693968696858,-0.03314566951288232
272,0.11231408836453925,-0.06073018871332472
273,-0.4124594175416858,-0.18915623175935872
274,-0.15145779993455377,-0.2650281874331639
275,-0.47266470346122974,-0.10456665871344106
276,-0.4269163306800635,-0.05779947797792462
277,-0.28905928368879547,-0.11882718020764177
278,0.005488218131777736,0.023022376214387914
279,-0.5494913183460179,0.4591937726179734
280,-0.5609993018203061,-0.17987270007483266
281,-0.5185979040168407,0.25284372187290194
282,-0.492389180881462,-0.1389516718604412
283,-0.5217757465296647,-0.10929983387960447
284,-0.5213308415180856,-0.2565194073590058
285,-0.6131023320081724,-0.11552481424299778
286,-0.6226696769588204,-0.2156727544476859
287,-0.6281392742637852,0.019022133051291766
288,-0.27582848447057007,-0.08641467885481928
289,-0.33352533656780614,-0.36833154719904704
290,-0.37780974220649965,-0.16502275291621024
291,-0.4421771373805919,-0.3909901182894123
292,-0.3873594640541193,-0.15973784936017413
293,-0.42399752426474835,-0.12428275861503318
294,-0.37084774787248764,-0.21115330753606648
295,-0.32186384656201167,-0.12959161816330372
296,-0.5799095856325308,-0.2130459509434473
297,-0.5888012851216393,-0.22886121546928606
298,-0.4338150773995347,0.02539022714950546
299,-0.5702227344026427,-0.20746534880914871
300,0.1514213857959481,-0.45880113996188043
301,-0.4058693732839927,-0.17879258947142745
302,-0.24269696363830975,0.04476908412454777
303,-0.4082683150339544,0.11072163978855934
304,-0.48154682140267147,0.11215165749848988
305,-0.3269006019788546,-0.07406093052398885
306,-0.6156063959334039,0.018497326909730275
307,-0.6158263603122608,0.3927512113398986
308,-0.5630257617180457,-0.17976630233400723
309,-0.5236640537611895,0.2531097162249658
310,-0.49846856057468075,-0.1386324786379646
311,-0.5268418962740136,-0.10903383952754069
312,-0.5223440714669555,-0.256466208488593
313,-0.615128791905912,-0.11541841650217227
314,-0.6257093668054299,-0.21551315783644762
315,-0.6352318839058737,0.019394525144181024
316,-0.28190786416378877,-0.08609548563234279
317,-0.3406179462098949,-0.36795915510615773
318,-0.3838891218997184,-0.16470355969373374
319,-0.4482565170738105,-0.39067092506693596
320,-0.39242561379846835,-0.15947185500811048
321,-0.4300769039579673,-0.12396356539255665
322,-0.374900667667967,-0.21094051205441552
323,-0.3269299963063607,-0.12932562381123996
324,-0.5839625054280102,-0.21283315546179626
325,-0.595893894763728,-0.22848882337639687
326,-0.44192091699049285,0.02581581811280745
327,-0.5742756541981215,-0.20725255332749773
328,0.14838169594933875,-0.45864154335064244
329,-0.41802813267043026,-0.17815420302647444
330,-0.24776311338265875,0.04503507847661151
331,-0.41434769472717314,0.11104083301103583
332,-0.48863943104476004,0.11252404959137918
333,-0.33297998167207354,-0.07374173730151233
334,-0.621685775626623,0.018816520132206794
335,-0.6219057400054796,0.39307040456237524
336,-0.6338247598582097,0.4816403695147786
337,-0.5758248944915808,-0.0309744617509695
338,-0.5540455120366848,-0.15026428258833116
339,-0.7003703766329982,-0.20174681788052862
340,-0.0626616855674612,-0.1065417287132783
341,-0.4046709964632559,-0.29448133330813137
342,-0.4827051657145856,-0.19242375296318087
343,-0.5786690863690044,-0.1442496516949278
344,-0.7200084854589621,-0.32594272054805623
345,-0.3618097018817705,-0.337969654848801
346,-0.5484089228090078,-0.12471366103387709
347,-0.5545356341429403,-0.26157760674722597
348,-0.5161910633232754,-0.10706283350676238
349,-0.5710392960629477,-0.024051684062175685
350,-0.614751340303346,0.376494522607522
351,-0.551912914782543,-0.10446604256720401
352,-0.3159762878736781,-0.10496280639097401
353,-0.43159843176561147,0.5935858214061027
354,-0.6825428770198699,-0.09129960023139039
355,-0.4333699223825754,-0.09529945633183716
356,0.2661198255629606,-0.025389754608006576
357,0.4510841475576324,0.5089573233473698
358,0.3653377385024899,-0.004605514234083235
359,0.5270719142369235,0.6401765170563138
360,0.20411413220049032,-0.2835487517859444
361,-0.08341379138486213,-0.15631729912911038
362,0.19048049464894318,-0.024329033889430394
363,0.782653052908565,-0.18540296935108014
364,0.5001341473075239,0.71794866983859
365,0.08273222798369452,0.043440451072278854
366,0.4235219770924864,-0.06302062804282539
367,0.537130746387026,0.5143024277444852
368,0.2847849307292963,0.14817518838121024
369,0.3172393227561033,-0.02747018473619795
370,0.10132318728413063,0.016261642574629396
371,0.45071548469320566,0.7725552984398408
372,0.4556393505980001,-0.2553691041858545
373,0.1098091837125028,-0.24967955054559368
374,0.2863844245403566,-0.026453732016261604
375,0.4865471957680753,0.5070953628829235
376,0.3876287973776255,-0.0057758893831638255
377,0.54429682336771,0.6392721362592971
378,0.22032581138240714,-0.2843999337125484
379,-0.06922857210068492,-0.15706208331488894
380,0.2137847834729486,-0.02555260790892372
381,0.798864732090482,-0.18625415127768424
382,0.5143193665917011,0.7172038856528115
383,0.09894390716561133,0.04258926914567474
384,0.4387204263255335,-0.0638186110990167
385,0.5503027357223333,0.5136108424291193
386,0.29795692006460367,0.14748360306584454
387,0.33041131209141067,-0.02816177005156374
388,0.114495176619438,0.015570057259263645
389,0.4638874740285132,0.7718637131244751
390,0.4728642597287867,-0.2562734849828713
391,0.12500763294554978,-0.25047753360178493
392,0.40189323955040823,0.5614558635226423
393,0.49461862979149385,0.03842130356978585
394,0.04988096112439236,0.029158398834303583
395,0.06095530561327686,-0.08953892237935894
396,0.5194903572346259,0.4434691273690419
397,-0.03066675244715227,0.2516249915607621
398,0.06054382306818309,-0.22945471005539417
399,-0.06971444394114786,0.020930370908336424
400,0.5558074116915697,0.3606324455016888
401,0.5904154124636375,0.009817609790633616
402,0.5560561370267387,-0.0648386964090802
403,0.508171781367258,-0.01660229286105995
404,0.2310553162453779,0.5899653102830599
405,0.46546219826010116,0.5732418489382088
406,-0.5482189743447677,-0.04794278191853032
407,-0.6341353944092369,-0.04099530568837972
408,-0.5842849365468106,-0.022521224585586874
409,-0.38277517263881844,-0.06729743303862949
410,-0.4680794917872909,-0.02276640321660783
411,-0.45332867865386545,-0.3031005588428873
412,-0.42571604138759994,-0.2848024398968288
413,-0.410708000865334,-0.3354402414034723
414,-0.5980404838048357,-0.041516497215877184
415,-0.5165713327506841,0.4140379220290011
416,-0.47523679439614097,-0.3011284155572888
417,-0.17196233404326622,-0.4430522237378321
418,-0.6668036218434755,-0.14598905094951461
419,-0.3570572373650548,-0.15378209038767054
420,-0.584088644287967,0.10336668189865705
421,-0.5536520797918731,-0.004514836407798765
422,-0.6724560790441527,-0.32136172298311544
423,-0.04940063732448326,0.026306044598364636
424,-0.14507252681670885,0.039887471596176616
425,-0.39916798502892653,-0.1297851143383069
426,-0.037847749431550094,-0.09587885562423742
427,-0.1841910927365209,-0.12093932714722175
428,0.21826718853721955,-0.24564265716425818
429,-0.07467070634238462,-0.4000594803792326
430,-0.24033946093994085,-0.15210832470289273
431,-0.003633597815085174,-0.3198839209032339
432,-0.09758521509776238,0.3831438664595875
433,-0.5834039292972824,-0.23677246318299014
434,-0.4156639447909216,-0.07498604532931628
435,-0.2107129512148886,0.36730767380507223
436,-0.5730338913337159,-0.13928785538012384
437,-0.30912195705768214,-0.20194562820618314
438,0.1775183718184066,0.19672338670310677
439,0.05142514741333896,0.5299460478621557
440,0.15006893128137072,-0.16700704157131493
441,0.1787538406846316,0.034401462597237475
442,0.35570026557611806,-0.153516426601119
443,-0.061090855631061175,0.04938915434373401
444,0.09919794094825962,0.023583047894547893
445,0.19217014979202132,0.3523043394503809
446,0.23607400022043487,-0.057944233780476445
447,0.45997798625175845,-0.5251085232329998
448,0.2983153222293082,-0.06240902522303312
449,0.194310887196046,-0.3008185207802773
450,-0.6138421999951261,0.16833669973887852
451,-0.37407110651065817,-0.05242976294635885
452,-0.531941146855152,-0.12301272377053415
453,-0.39368807881421847,-0.20447649427466077
454,-0.5706478042337254,0.12039653531432955
455,-0.2724125742188345,-0.23297856012610801
456,-0.62043476664508,0.006364570241728769
457,-0.440480410243023,-0.01736957274664037
458,-0.3869636203329584,-0.3497152216255896
459,-0.4691040519591754,-0.029441067608578085
460,-0.6162192820095116,-0.13373381386059302
461,-0.12536305189960892,-0.038785062448178254
462,-0.3242225761773015,-0.19637280085110245
463,-0.4501512157194671,0.07010156352111956
464,-0.38601295484495063,-0.050192485589071
465,-0.5430211221000256,0.39669225821822196
466,-0.4503475933639025,-0.3095629452558634
467,-0.1444515133349358,0.36449196871282963
468,-0.5724064178760279,-0.08323933172431623
469,-0.6002434235636418,-0.135332096448135
470,-0.5772710768640364,-0.09895593104081968
471,-0.25463219866892556,-0.10766776219428328
472,-0.5775927313216973,-0.12861281610174363
473,-0.41858997605306897,-0.1161907734064311
474,-0.44562464875025276,-0.24189836836544892
475,-0.26155638643195606,-0.2746712771781293
476,-0.3735241255001564,-0.361380595529323
477,-0.417267954007027,-0.010133916657407902
478,-0.3366732745561763,-0.24985794158783137
479,-0.7110383067573849,-0.10500995740197429
480,-0.2462935357071453,-0.12598946248154005
481,-0.5377067657738266,-0.13782543855657528
482,-0.42141806716084224,-0.17637242269242187
483,-0.5808787960094279,-0.1485616161822727
484,-0.3905254900651071,-0.13222190261872094
485,-0.5839459346414699,-0.25988479664636754
486,-0.5790047492200373,-0.12340800577054992
487,-0.5019342413052941,0.026493585529537678
488,-0.635883267010693,-0.10600530052691334
489,-0.6581766912134069,-0.026825551550429053
490,-0.4735964439122607,-0.08441585047143942
491,-0.68749159448181,-0.2005257318376044
492,-0.6933067549463294,-0.20534745591593456
493,-0.27959042985407195,-0.0329436345250367
494,-0.22943543029020866,-0.15367576972142638
495,-0.3106173399988062,-0.09777176199160172
496,-0.19944811256972053,-0.3417182435128726
497,-0.22833637481084812,-0.4187074479497513
498,-0.3770683876833683,-0.249210595794552
499,-0.41346131803770736,-0.039100272888313164
500,-0.276283913158575,-0.2985846719027423
501,-0.5253476358813283,-0.15496090403064028
502,-0.6586996184821392,-0.3627955798081963
503,-0.6002307047884577,-0.12592980600428355
504,-0.3705860011555043,-0.3282473148247919
505,-0.5081936092613915,-0.20412490566965244
506,-0.6527934643947707,-0.08653337427615695
507,-0.6074872447696157,-0.12679151890245632
508,-0.6693702860215293,-0.07553483262555329
509,-0.521926059086396,-0.1367113078694162
510,-0.4768355266488804,-0.061629712777758375
511,-0.5664793787750176,-0.09497638249471735
512,-0.40939794957810527,-0.0036566119712236477
513,-0.37988461731198375,-0.27624119639930833
514,-0.3016461993395384,-0.22841003537238394
515,-0.5806046040603181,-0.1349394384958693
516,-0.43874395574760355,-0.04429078587812849
517,-0.48462809606994206,-0.1716205032298605
518,-0.6483878452405696,-0.1316377800937858
519,-0.5190586649957123,-0.244613164597186
520,-0.6326990079213851,-0.1108407956006741
521,-0.5528266863433149,-0.2020417426276626
522,-0.5439497942244854,-0.11932436200246951
523,-0.49694482630241193,-0.15526855214989502
524,-0.6696390291083646,-0.18753474661771058
525,-0.572409919399478,-0.1428097449689038
526,-0.5172083643108686,-0.1766871174474763
527,-0.6948309891422217,-0.21582518464080477
528,-0.6476646011347788,-0.12346376562125609
529,-0.4338257410557399,-0.13572723365835557
530,-0.4224296394358293,-0.07115312416668979
531,-0.3217094078239249,-0.3271189222958357
532,-0.303491657459116,-0.3808822871975418
533,-0.44138178731116784,-0.10446689211901887
534,-0.24204913525246396,-0.29527668978093485
535,0.1710429194512548,-0.11900271655308889
536,-0.4819547672561241,-0.14414045609033527
537,-0.5450471580869075,-0.1970583463188705
538,-0.49555459000136587,-0.18116436897478413
539,-0.39737991495152536,-0.13514808040303208
540,-0.6393212895212207,-0.21643796117527384
541,-0.6305057982070095,-0.18731067251707326
542,-0.5003270200865545,-0.0009144853953543757
543,-0.4965998866344089,-0.012333990015811203
544,-0.7508348941067986,-0.2571373466090205
545,-0.7016961402125257,-0.21795240420088746
546,-0.3489891956616784,0.22163229650740152
547,-0.03901980385868292,0.0717511060648482
548,-0.33109566444318367,0.5319859124316013
549,-0.3424302325999166,-0.037196853916588876
550,-0.32026356411080714,0.5736881941169288
551,-0.46018603914701733,0.3937998806441822
552,-0.4478238079255717,0.7067114733593268
553,-0.5557098615891346,0.36765498982663614
554,-0.3652394051155486,0.5868795831960743
555,-0.5596356074608011,0.2593647318238095
556,-0.430338676046341,0.631239599856823
557,-0.6008955544061747,0.2755203343374772
558,-0.5397765339374441,0.3559924110334844
559,-0.4013528813485484,0.012715534469308164
560,-0.17642803250535483,-0.07294623182497735
561,0.11422004742789961,0.08680958693198079
562,0.019578559588364543,-0.10502336112862415
563,-0.053575265402635096,-0.10336275050244506
564,-0.38928314670789316,-0.18859720905656338
565,-0.16326362958127125,-0.0015590476586681192
566,-0.4454636634051876,-0.038149381507677514
567,-0.2919633639574185,-0.22366813151314546
568,-0.5094404229698636,-0.10089805331007888
569,-0.22635431316847598,-0.1268631974671245
570,-0.2950733837314861,-0.20267116909276878
571,-0.1576933628930622,-0.22552396278655293
572,-0.11617567592888459,-0.03563144344371149
573,-0.47128947265943205,-0.08209786355258894
574,-0.4263858733905284,-0.1475121878148568
575,0.27656554313303444,-0.04100456951195353
576,-0.24021850073069242,-0.0804503878729969
577,-0.2774249026077467,-0.23732767073057548
578,-0.31944347490093455,0.14223418111570973
579,-0.5215823558824936,0.550033975674244
580,-0.002753449460472348,-0.12071506694820486
581,-0.10161670279585781,-0.09395979561835653
582,-0.5481021958080666,-0.0993747891897196
583,-0.2231204840361257,-0.1335430774216782
584,-0.2274543334962062,-0.2591039715299506
585,-0.18301623417568832,-0.22345477352411613
586,-0.13098193076421563,-0.02631315732920662
587,-0.18025819749914412,-0.08035794693707529
588,-0.3698688859406846,-0.15625286766124127
589,-0.21867170191980806,-0.06373360212987472
590,0.29009218445130636,-0.17368985852551302
591,-0.43712737152937775,0.02808803724480165
592,-0.6279827797326857,0.5541195074890038
593,-0.4892479650569029,0.0035475891378647217
594,-0.5986348746062473,0.03867441858961364
595,-0.6546055970863429,0.025437004932509034
596,-0.3419373436889301,0.10143580821753694
597,-0.41123286611332044,0.44025885005374915
598,-0.5546694695503372,0.13056840111900034
599,-0.6807524479129674,0.04266654941464885
600,-0.7875268543169807,-0.06021185337117709
601,-0.29495772777519674,-0.26060009664681766
602,-0.47702149554814044,-0.03857036342819065
603,-0.4526140657637047,0.014556595147653683
604,-0.6561657289842041,-0.11126979249952858
605,-0.4905456849350216,0.07134343004599078
606,-0.6169470418287457,0.20798210486085453
607,-0.747404512425705,0.39978286823510134
608,0.14322624227402886,-0.046411114797269566
609,-0.04297610377545974,0.05461342822411963
610,0.23455375025204236,-0.03721591514704808
611,0.34363858113520346,-0.0845535058499129
612,-0.16652474746921264,-0.32852988692132706
613,0.1946309567387462,-0.3242563044465194
614,0.14049309989918887,0.05211099200342048
615,0.28430570564646807,0.007826863384050909
616,0.36791559544161123,-0.2064472970836558
617,0.002589132870775023,-0.03628607976846822
618,0.12164358811774818,-0.0003547776200618249
619,0.4475287203799632,-0.28320554885078864
620,0.07462148453193117,0.07824942852657839
621,0.1763458849238419,-0.0173813854045521
622,0.08028816736595945,0.024393003491901488
623,0.573821529964008,-0.020461952207853813
624,-0.5198399477577856,-0.10949416597224713
625,-0.7782518217001981,0.24407627844536284
626,-0.7474699653380686,-0.16999487550088274
627,-0.6526947655387905,-0.14121599383566985
628,-0.5707383412726335,-0.06958221890048304
629,-0.608656995165593,-0.09169016084441184
630,-0.43267108480044464,-0.1778109740007838
631,-0.4995881845383973,-0.11967919632335298
632,-0.5644383005482733,-0.03987194420787418
633,-0.4100759307530379,-0.21360417807856766
634,-0.5987028625544986,-0.051623432660493705
635,-0.7320550533678534,-0.14472829116682745
636,-0.44110862815355306,-0.17256756542407922
637,-0.7058937586843944,-0.19091624020354722
638,-0.5159570986910463,0.02859867182282679
639,-0.5285566756344594,-0.09726861939972441
640,-0.27579813593015956,-0.38081601079086336
641,-0.4158937360563809,-0.05580688044298156
642,-0.7255676999543548,-0.1719816637984067
643,-0.5260968465561014,-0.11397444699935183
644,-0.39859440727686785,-0.08556782551667076
645,0.005809350353292654,-0.3965109778463174
646,-0.5715189383106527,-0.2298413996944016
647,-0.7359894164797781,-0.15542590963701303
648,-0.5459338048973066,-0.14429843056447592
649,-0.6922790133320612,-0.18481871333247976
650,-0.5340283377069139,0.04371048829844642
651,-0.523428141883488,-0.09469932402407358
652,-0.1638673691688231,-0.38669599316174247
653,-0.5447260672187305,-0.030386851653362648
654,-0.7238413960704531,-0.1710420078896513
